Date,close,high,low,open,volume,VIX_Close,RSI_14,MACD_12_26_9,MACDh_12_26_9,Log_Return,Rolling_1st_Percentile,Crash_Event,GPR_Composite,GPR_Threats,GPR_Acts,GPR_Threats_MA_63,GPR_Threats_MA_126,GPR_Threats_Trend,GPR_Acts_MA_63,GPR_Threats_1D_PctChange,GPR_Acts_1D_PctChange,GPR_Threats_5D_PctChange,GPR_Threats_Vol_21D,GPR_Acts_Vol_21D,GNS_Score
2001-01-17,1329.469970703125,1346.9200439453125,1325.4100341796875,1326.6500244140625,1349100000,24.93000030517578,51.075453064131935,-5.201978941766356,3.870031062543852,0.0021233583977827,-0.0296155711159514,0,44.02083206176758,41.18029022216797,49.371002197265625,50.46804073878697,58.62345477512905,-8.15541403634208,45.593851800948855,-44.16687553123405,-19.35215581969342,-40.79733872362671,14.812106771640549,10.291797907090896,0.0
2001-01-18,1347.969970703125,1352.7099609375,1327.4100341796875,1329.8900146484375,1445000000,23.3700008392334,55.0648168439095,-2.5181880739303324,5.243057544303901,0.0138193907796888,-0.0296155711159514,0,44.69731521606445,53.68598175048828,34.657569885253906,50.82193955920992,58.40903796846904,-7.587098409259127,45.91996086968316,30.36814811370201,-29.80176957563687,-9.370313867442704,14.278697896787058,9.311655256308796,0.0
2001-01-19,1342.5400390625,1354.550048828125,1336.739990234375,1347.969970703125,1407800000,23.239999771118164,53.68122944308076,-0.819962561072316,5.553026445729534,-0.0040363641042463,-0.0296155711159514,0,43.58641815185547,49.834774017333984,32.58918762207031,50.89971675570049,58.21558313521128,-7.315866379510787,46.26622642032684,-7.173581645676563,-5.968053357554215,-24.506572446232425,14.334655600651072,9.586706139892753,0.0
2001-01-22,1342.9000244140625,1353.6199951171875,1333.8399658203125,1342.5400390625,1164000000,23.25,53.76417367187943,0.5486170860044695,5.537284874245056,0.0002681015738275,-0.0296155711159514,0,28.434057235717773,35.46571350097656,21.25990104675293,50.88976293896872,57.23040559556749,-6.340642656598767,45.19978898669046,112.01715544137043,59.012872322046725,-13.876970488457518,16.803374996636073,12.690492498658593,0.0
2001-01-23,1360.4000244140625,1362.9000244140625,1339.6300048828125,1342.9000244140625,1232600000,21.56999969482422,57.727209266127936,3.010625446694121,6.399434587947766,0.0129473193120443,-0.0296155711159514,0,62.56029510498047,62.42501449584961,68.60450744628906,51.08784775506882,57.22505832853771,-6.1372105734688915,45.3382763030037,76.01510961884557,222.6943874076365,16.278053339840138,16.862949182761866,13.958204881604834,0.0
2001-01-24,1364.300048828125,1369.75,1357.280029296875,1360.4000244140625,1309000000,22.030000686645508,58.57929019772289,5.216353312781621,6.884129963228213,0.0028627202794233,-0.0296155711159514,0,52.95401382446289,63.60310745239258,46.92534637451172,50.869051191541885,57.166328006320526,-6.297276814778641,45.25473437233577,1.8872129482986333,-31.600199285375098,27.627964020203176,15.220967592076388,13.858009733122657,0.0
2001-01-25,1357.510009765625,1367.3499755859375,1354.6300048828125,1364.300048828125,1258000000,22.63999938964844,56.446034122286974,6.343386521251432,6.408930537358419,-0.0049893659014614,-0.0296155711159514,0,37.83089447021485,51.11855697631836,14.14291763305664,50.93497890896268,56.99505055139935,-6.060071642436675,44.31734669397748,-19.62883729449697,-69.86081355653327,-33.84557457649176,15.276957564853966,15.269002261813744,0.0
2001-01-26,1354.949951171875,1357.510009765625,1342.75,1357.510009765625,1098000000,22.56999969482422,55.623564216514886,6.949879243813257,5.612338607936195,-0.0018876292301251,-0.0296155711159514,0,36.52534103393555,37.380882263183594,28.00993537902832,49.95132785373264,56.637688561091345,-6.686360707358709,43.72208489312066,-26.87414419679141,98.0492010613136,123.46620279078084,15.24274288217758,15.000280864337892,0.0
2001-01-29,1364.1700439453125,1365.5400390625,1350.3599853515625,1354.9200439453125,1053100000,22.61000061035156,57.99730767078042,8.081356677960002,5.395052833666352,0.0067817000552319,-0.0296155711159514,0,36.16340255737305,30.071001052856445,43.262508392333984,50.69159320044139,56.37340214138939,-5.681808940948002,43.045967132326155,-40.3202346874061,61.13538070288145,-52.72086182995882,15.33783070066958,14.909140752202967,0.0
2001-01-30,1373.72998046875,1375.6800537109375,1356.199951171875,1364.1700439453125,1149800000,22.56999969482422,60.364688051194776,9.638362633329734,5.561647031228867,0.0069834364221097,-0.0296155711159514,0,15.293479919433594,15.260408401489258,18.295684814453125,49.94667725335984,55.918718216911195,-5.972040963551358,42.54738377767896,-49.252077193354125,-57.71006930866016,-70.14702819455773,17.20705796328781,15.528290185850192,0.0
2001-01-31,1366.010009765625,1383.3699951171875,1364.6600341796875,1373.72998046875,1295300000,22.020000457763672,57.54411620752499,10.132562084913388,4.844677186250017,-0.0056355648072863,-0.0296155711159514,0,47.83491134643555,64.63636779785156,17.882877349853516,50.11145485772027,55.97516738043891,-5.863712522718643,41.957595734369185,323.55595012479296,-2.256310538720596,72.91290061795004,17.42469782178159,15.652457811743172,0.0
2001-02-01,1373.469970703125,1373.5,1359.3399658203125,1366.010009765625,1118800000,21.65999984741211,59.512806775046336,10.999381193448473,4.569197035828079,0.0054462740595995,-0.0296155711159514,0,45.34313201904297,41.893592834472656,50.22617721557617,49.96425392514183,56.084257685948934,-6.120003760807101,42.02454669891842,-35.18572552607891,180.86183354597347,-37.533955694665345,17.43851462758219,15.54499820432508,0.0
2001-02-02,1349.469970703125,1376.3800048828125,1348.719970703125,1373.469970703125,1048400000,21.950000762939453,51.27511416357011,9.638633985680144,2.5667598624478014,-0.0176284619114475,-0.0296155711159514,0,59.15299606323242,73.7813491821289,47.176734924316406,50.764544350760325,56.37126512376089,-5.606720773000568,42.32878161233569,76.11606976190646,-6.07142024401186,46.42856737280883,17.681747025199016,15.610113102219216,0.0
2001-02-05,1354.31005859375,1354.56005859375,1344.47998046875,1349.469970703125,1013000000,22.190000534057617,52.6971455671157,8.848783395533701,1.4215274178410864,0.0035802417417484,-0.0296155711159514,0,44.61370468139648,43.280643463134766,37.06364822387695,49.67620322817848,55.96273977794345,-6.286536549764968,42.716700054350355,3.70369659457892,-35.185189261862625,-33.03979642158457,18.987251621228193,16.188231374105584,0.0
2001-02-06,1352.260009765625,1363.550048828125,1350.0400390625,1354.31005859375,1059600000,21.979999542236328,52.00484009722598,7.965577090519446,0.4306568902614645,-0.0015148687589011,-0.0296155711159514,0,71.00895690917969,94.47386932373048,56.632301330566406,50.76831142486088,56.37909267062233,-5.610781245761451,43.224806497967435,118.2820350261212,52.797428327854234,125.50911232896568,20.84628659261227,15.87586168690008,0.0
2001-02-07,1340.8900146484375,1352.260009765625,1334.260009765625,1352.260009765625,1158300000,21.670000076293945,48.221041482635336,6.275822373931987,-1.0072782610607955,-0.0084436905236471,-0.0296155711159514,0,28.58399772644043,47.53697967529297,6.332447528839111,50.794768711877246,56.0709549888732,-5.276186276995951,42.45240581603277,-49.6824042292588,-88.81831149351285,-35.570465704079,20.775148518841856,16.93799979946324,0.0
2001-02-08,1332.530029296875,1350.3199462890625,1332.4200439453125,1341.0999755859375,1107200000,21.459999084472656,45.59425773808265,4.213527711820916,-2.4556583385374937,-0.0062541706607638,-0.0296155711159514,0,33.176719665527344,29.7095947265625,45.79559326171875,50.82182384672619,55.99269868457128,-5.170874837845091,42.87478205514333,-37.50214058718614,623.1894627339166,99.53775405656556,21.16952067403218,17.102787019223953,0.0
2001-02-09,1314.760009765625,1332.530029296875,1309.97998046875,1332.530029296875,1075500000,22.030000686645508,40.53916005490124,1.132200960245882,-4.429588072090023,-0.0134252659667974,-0.0296155711159514,0,36.680904388427734,42.23259735107422,39.380916595458984,50.76589881049262,55.39204147883824,-4.626142668345615,42.71620926781306,42.15137479918318,-14.00719197936866,1.192498809018483,21.202021005497016,17.11009056274216,0.0
2001-02-12,1330.31005859375,1330.9599609375,1313.6400146484375,1314.760009765625,1039100000,21.920000076293945,46.16412374992669,-0.0543867700578175,-4.492940641914978,0.0117578949312351,-0.0296155711159514,0,56.625091552734375,82.39968872070312,21.16904640197754,51.27909869239444,53.696702942015634,-2.417604249621192,41.06366930310688,46.41500686132331,-5.876068783791655,73.33808181239966,20.988355006724618,16.320145286672272,0.0
2001-02-13,1318.800048828125,1336.6199951171875,1317.510009765625,1330.31005859375,1075200000,21.3700008392334,42.92707943834891,-1.9016071466699032,-5.072128814821651,-0.0086897725859585,-0.0296155711159514,0,48.00822830200195,58.54983901977539,51.0511474609375,51.62494175017826,53.05840021466452,-1.4334584644862645,41.374304400549995,-28.944101696509684,141.15941026124105,97.07383947391128,20.883339039864765,14.882918562985669,0.0
2001-02-14,1315.9200439453125,1320.72998046875,1304.719970703125,1318.800048828125,1150300000,21.520000457763672,42.13101506892871,-3.556932821030159,-5.381963591345526,-0.0021861950632109,-0.0296155711159514,0,39.39925003051758,40.32210540771485,36.256591796875,51.45598426697746,52.65513681986975,-1.1991525528922935,40.979907633766295,-31.131996120269555,-28.9798690134884,-4.523737736227062,20.68907997634648,14.593969945595545,0.0
2001-02-15,1326.6099853515625,1331.2900390625,1315.9200439453125,1315.9200439453125,1153700000,20.270000457763672,46.124695975298586,-3.960546695075664,-4.628461972312825,0.0080907309292496,-0.0296155711159514,0,55.20946502685547,66.77584838867188,35.025150299072266,52.05464332822769,52.97886668311225,-0.9242233548845604,40.666827739231174,65.60605581844352,-3.396462372144071,181.4545432327717,21.08766213890636,13.9152081367104,0.0
2001-02-16,1301.530029296875,1326.6099853515625,1293.1800537109375,1326.6099853515625,1257200000,22.1200008392334,39.27622839752676,-6.232314211068342,-5.520183590644402,-0.0190862870831994,-0.0296155711159514,0,34.327125549316406,38.05877304077149,22.81431007385254,51.630855106172106,51.87979545290508,-0.2489403467329722,40.06069011536856,-43.005182323931464,-34.863063030291016,-32.373828076148655,21.07000424594096,14.078759040749768,0.0
2001-02-20,1278.93994140625,1307.1600341796875,1278.43994140625,1301.530029296875,1112200000,24.690000534057617,34.33163875891253,-9.743223815031795,-7.224874555686286,-0.0175089539906547,-0.0274941913290899,0,93.16596221923828,109.03244018554688,82.55928039550781,56.54930535573808,52.45114409734333,4.098161258394754,42.99942035523672,-36.74583289367178,-44.51388833340615,63.28125035704313,39.79971492793576,31.941553366547716,0.0
2001-02-21,1255.27001953125,1282.969970703125,1253.1600341796875,1278.93994140625,1208500000,25.75,30.061218255574047,-14.27110147409121,-9.40220177179656,-0.0186808595860766,-0.0274941913290899,0,80.58374786376953,95.7255859375,45.90612030029297,56.668987304445295,52.645344280061266,4.023643024384029,42.938354984162345,-12.20449090692809,-44.39617196228518,151.52042036392342,40.36759816639849,31.332225756814672,0.0
2001-02-22,1252.8199462890625,1259.93994140625,1228.3299560546875,1255.27001953125,1365900000,26.760000228881836,29.650097727288657,-17.85139777359609,-10.38599845704115,-0.0019537369511636,-0.0274941913290899,0,60.87413787841797,71.70989990234375,55.62953186035156,56.38190045432439,52.54622597164578,3.8356744826786056,42.9669446869502,-25.088053314018143,21.18107889852878,-53.01338588305986,39.9896570654508,31.388046292576,0.0
2001-02-23,1245.8599853515625,1252.8199462890625,1215.43994140625,1252.8199462890625,1231300000,27.209999084472656,28.459402054482695,-21.008249048580183,-10.834279785620192,-0.0055709247508441,-0.0274941913290899,0,69.06938171386719,82.70403289794922,44.06834030151367,56.98819874960279,52.73091450948563,4.257284240117151,42.91357186483958,15.331401955068324,-20.782471417987637,24.478731146785737,40.10476639109609,31.392405856854804,0.0
2001-02-26,1267.6500244140625,1267.68994140625,1241.7099609375,1245.8599853515625,1130800000,25.43000030517578,36.990701411976026,-21.50391859466663,-9.063959465365311,0.0173387691915714,-0.0274941913290899,0,33.38534164428711,30.845508575439453,44.37677001953125,57.763334062364365,52.23334547073122,5.529988591633142,43.00448927046761,-33.09069849111673,60.58231516271806,-67.77715354432124,38.60492216740669,31.882939960538543,0.0
2001-02-27,1257.93994140625,1272.760009765625,1252.260009765625,1267.6500244140625,1114100000,26.489999771118164,34.98837007526105,-22.421798295560848,-7.985471333007624,-0.007689396127662,-0.0274941913290899,0,52.82706451416016,77.51886749267578,12.391636848449709,58.53596732729957,52.23449756985619,6.301469757443385,42.46933418606955,151.31330645136356,-72.07629838089645,8.100649419735383,38.24753460059934,32.69941887491173,0.0
2001-02-28,1239.93994140625,1263.469970703125,1229.6500244140625,1257.93994140625,1225300000,28.350000381469727,31.576151656288097,-24.32131318035772,-7.907988974243597,-0.0144124717139441,-0.0274941913290899,0,70.0627670288086,74.57201385498047,55.877685546875,59.07667535448831,52.423986631726464,6.6526887227618445,42.19998906907581,-3.801466317827384,350.93062547153113,-9.832675333986518,37.9287463671517,31.507047528043287,0.0
2001-03-01,1241.22998046875,1241.3599853515625,1214.5,1239.93994140625,1294900000,28.079999923706055,32.08733760463149,-25.42946203177553,-7.212910260529124,0.0010398636283404,-0.0274941913290899,0,43.49104309082031,48.21888732910156,38.53971099853515,58.65502415006123,52.173478792584135,6.481545357477096,42.45594820143685,-35.33916433734456,-31.02844074276352,-27.60237669491865,37.13582208249031,31.569124687115544,0.0
2001-03-02,1234.1800537109375,1251.010009765625,1219.739990234375,1241.22998046875,1294000000,27.43000030517578,30.73593644329725,-26.570262701950924,-6.682968744563613,-0.0056959822584835,-0.0274941913290899,0,85.81781768798828,85.63224029541016,74.14649963378906,59.0780287243071,52.60202840774778,6.476000316559322,42.847159151046995,77.59066008918147,92.38986933920516,85.7513021966801,36.62611646761916,32.036159755955225,0.0
2001-03-05,1241.4100341796875,1242.550048828125,1234.0400390625,1234.1800537109375,929200000,27.1200008392334,33.814517181625014,-26.5845068055562,-5.357770278535114,0.0058410324552021,-0.0274941913290899,0,61.98957061767578,57.98955535888672,61.79875946044922,59.481261571248375,52.89858436584473,6.582677205403648,43.413858527228946,-6.794259135951897,30.19214144565247,-22.236838780217884,35.54528095393575,30.082644157830288,0.0
2001-03-06,1253.800048828125,1267.4200439453125,1241.4100341796875,1241.4100341796875,1091800000,25.88999938964844,38.83200370123064,-25.30433213636229,-3.26207648747296,0.0099311208826149,-0.0274941913290899,0,52.43356704711914,56.423728942871094,43.04767227172851,59.4551944732666,52.67677116394043,6.778423309326172,43.40652789009942,-2.70018696698916,-30.342174102574447,17.015825267327678,35.59349783439167,30.16642155339693,0.0
2001-03-07,1261.8900146484375,1263.8599853515625,1253.800048828125,1253.800048828125,1132200000,24.1200008392334,41.92765738155197,-23.367624428263753,-1.0602950234995348,0.0064316298936137,-0.0274941913290899,0,62.60866928100586,66.2595443725586,51.067596435546875,60.13363738287063,52.813840956914994,7.319796425955637,43.65769464250595,17.43205494207276,18.630331770773665,-22.62313336194467,34.82381426726412,29.923488982555952,0.0
2001-03-08,1264.739990234375,1266.5,1257.5999755859375,1261.8900146484375,1114100000,24.290000915527344,43.021656741988465,-21.356614645225815,0.760571807630722,0.0022559510408185,-0.0274941913290899,0,49.36762619018555,61.57609176635742,24.607833862304688,60.160551222543866,53.070855019584535,7.089696202959331,43.43469961105831,-7.068344116384873,-51.813213113794035,42.94585224379552,34.90215203116157,30.33504455910719,0.0
2001-03-09,1233.4200439453125,1264.739990234375,1228.4200439453125,1264.739990234375,1085900000,25.6200008392334,35.17851922993488,-22.036114209833613,0.0648577944183443,-0.0250757253239428,-0.0274941913290899,0,48.476600646972656,71.6618881225586,21.478837966918945,60.09467588152204,52.93097321949307,7.163702662028967,42.81382454009283,16.379403217843745,-12.715446279807953,15.181075847928916,33.90111060212872,30.403636526663636,0.0
2001-03-12,1180.1600341796875,1233.4200439453125,1176.780029296875,1233.4200439453125,1229000000,30.31999969482422,26.373422865161153,-26.566023602612404,-3.5720412786883564,-0.0441407829444377,-0.0300805927339711,1,57.60987091064453,53.89246368408203,57.43254089355469,59.86816721113901,53.34403838808574,6.5241288230532675,43.21012011785355,56.03261318549562,-7.536232631717421,-18.6646026705828,19.306339409899625,17.684215414916704,0.0
2001-03-13,1197.6600341796875,1197.8299560546875,1171.5,1180.1600341796875,1360900000,27.549999237060547,32.36383907226161,-28.416339809460624,-4.33788598842926,0.0147196301395403,-0.0300805927339711,0,82.98014831542969,88.32076263427734,72.79776763916016,60.197650727771574,53.747566329108345,6.450084398663229,43.67331918837533,63.883327271906175,26.75352075068964,43.43353093827251,17.376167876553893,16.85884893744013,0.0
2001-03-14,1166.7099609375,1197.6600341796875,1155.3499755859375,1197.6600341796875,1397400000,29.61000061035156,28.021514285931417,-32.011136528624775,-6.346146166074728,-0.0261818930937097,-0.0300805927339711,0,67.10542297363281,76.09126281738281,60.81714630126953,60.53417114984421,53.95300200628856,6.581169143555655,43.78401976539975,-13.846687293150994,-16.457402096827323,6.180934958410456,16.062191323687394,17.068391369623946,0.0
2001-03-15,1173.56005859375,1182.0400390625,1166.7099609375,1166.7099609375,1259500000,28.559999465942383,30.252071410644703,-33.91632689124776,-6.6010692229581736,0.0058541255173594,-0.0300805927339711,0,55.612449645996094,60.31760025024414,53.03078079223633,60.51998707604787,54.13958205874004,6.3804050173078295,43.793737010350306,-20.729926121735,-12.80291165005002,-11.783107548987138,15.947526468351697,17.02690379966413,0.0
2001-03-16,1150.530029296875,1173.56005859375,1148.6400146484375,1173.56005859375,1543560000,29.90999984741211,27.200206812825456,-36.85963988973435,-7.63550577715581,-0.0198191827946577,-0.0300805927339711,0,90.23690795898438,101.66006469726562,98.66487121582033,61.0295408945235,54.77494802929106,6.254592865232439,44.91861212442792,68.54129520322579,86.05208096476827,194.33216570512948,17.59813111997552,20.14663278191426,0.0
2001-03-19,1170.81005859375,1173.5,1147.1800537109375,1150.530029296875,1126200000,29.780000686645508,33.55673371343765,-37.12782135615157,-6.32294979485842,0.017473135776606,-0.0300805927339711,0,59.465309143066406,75.62523651123047,34.871925354003906,60.83396643684024,55.43583940324329,5.39812703359695,45.450100997137646,553.431833551518,0.5279841961041365,-0.6124570534080886,19.78918761818045,20.56920600337159,0.0
2001-03-20,1142.6199951171875,1180.56005859375,1142.18994140625,1170.81005859375,1235900000,30.959999084472656,29.677632151734045,-39.16360595781498,-6.68698751721746,-0.0243720001929586,-0.0300805927339711,0,51.049842834472656,61.31601333618164,39.58321762084961,60.63650602007669,55.58814939620003,5.048356623876657,45.10669165565854,-18.92122766839067,13.510272859954853,1.655259960269162,19.567674725930928,18.748017835535897,0.0
2001-03-21,1122.1400146484375,1149.3900146484375,1118.739990234375,1142.6199951171875,1346300000,31.93000030517578,27.21615189583128,-41.94601562947082,-7.575517751098637,-0.0180862772659719,-0.0300805927339711,0,66.86859893798828,94.09795379638672,41.02324676513672,61.47646893395318,55.97225483637008,5.504214097583102,44.974187601180304,53.4639137095708,3.6379789992832863,-7.4386249147078365,20.55172423642808,18.91225469729089,0.0
2001-03-22,1117.5799560546875,1124.27001953125,1081.18994140625,1122.1400146484375,1723950000,32.84000015258789,26.68543014729439,-44.01171431269722,-7.712973147460026,-0.0040719955657973,-0.0300805927339711,0,63.468502044677734,73.07453155517578,68.14031219482422,61.78422369275774,56.30308162598383,5.481142066773913,45.50565970133221,-22.342061004538248,66.10170468694527,-5.509554036447096,20.276186227567756,18.941544993317315,0.0
2001-03-23,1139.8299560546875,1141.8299560546875,1117.5799560546875,1117.5799560546875,1364900000,30.450000762939453,33.49953941975441,-43.35365243416868,-5.643929015145183,0.0197134959369033,-0.0300805927339711,0,62.287601470947266,84.75396728515625,45.1606330871582,62.33849660177079,56.61910667873564,5.719389923035152,45.70520645474631,15.982908793827534,-33.724059029790446,632.3076634038806,20.234019116721747,18.423855284158535,0.0
2001-03-26,1152.68994140625,1160.02001953125,1139.8299560546875,1139.8299560546875,1114000000,29.040000915527344,37.13629345163247,-41.318150393781934,-2.8867415798067455,0.011219200545693,-0.0300805927339711,0,86.32097625732422,83.74169921875,78.88400268554688,63.36230909256708,57.1260360157679,6.236273076799179,48.1165578554547,60.791403318462045,-24.198342808035843,-11.005823357270906,20.15785169652401,22.125326684514413,0.0
2001-03-27,1182.1700439453125,1183.3499755859375,1150.9599609375,1152.68994140625,1314200000,27.040000915527344,44.61390986759742,-36.900832633738446,1.2244609441893957,0.025253479371825,-0.0300805927339711,0,79.70567321777344,90.13775634765624,69.92508697509766,63.8021938838656,57.44502081946721,6.357173064398388,48.13751943527706,7.637840154399633,-11.357075459471677,23.350440200354463,20.5958282007935,22.109579563944763,0.0
2001-03-28,1153.2900390625,1182.1700439453125,1147.8299560546875,1182.1700439453125,1333400000,28.579999923706055,39.63947194761377,-35.32326688494027,2.2416213543900625,-0.0247330085308989,-0.0300805927339711,0,55.45267105102539,67.95252227783203,40.73409652709961,63.87123221442813,57.37014170298501,6.501090511443124,48.03924562817528,-24.61258740927278,-41.746091010789584,-19.823785889332424,20.58874359102591,22.370670935384297,0.0
2001-03-29,1147.949951171875,1161.68994140625,1136.260009765625,1153.2900390625,1234500000,29.170000076293945,38.77847757938894,-34.1107278891518,2.7633282801428223,-0.0046410609049854,-0.0300805927339711,0,62.45414352416992,54.00988006591797,69.73332977294922,63.91712623172336,57.42605257034302,6.491073661380341,48.92163312245929,-20.518211457858616,71.19154643961964,-7.107844230744497,20.78800150804566,21.25379499686162,0.0
2001-03-30,1160.3299560546875,1162.800048828125,1143.8299560546875,1147.949951171875,1280800000,28.63999938964844,41.92766723790546,-31.78442796859008,4.0717025605636366,0.0107267091393909,-0.0300805927339711,0,70.13580322265625,67.29244232177734,91.43373107910156,64.39191289932009,57.17162037652636,7.220292522793727,49.928360038333466,24.59283790233986,31.11912392081169,29.20738813026864,20.77673537188867,20.54220286189351,0.0
2001-04-02,1145.8699951171875,1169.510009765625,1137.510009765625,1160.3299560546875,1254900000,31.209999084472656,39.37967662270281,-30.753113769789937,4.082413407491025,-0.0125402399948665,-0.0300805927339711,0,42.064353942871094,40.807464599609375,41.93487548828125,63.99491214752197,57.34325267398168,6.651659473540292,50.71113273832533,40.00000654362685,-14.285709830178828,-39.947093600494824,22.09830766400561,20.95545297828871,0.0
2001-04-03,1106.4599609375,1145.8699951171875,1100.18994140625,1145.8699951171875,1386100000,34.720001220703125,33.4187741700541,-32.73846162529435,1.677652441589288,-0.0349984750224512,-0.0333652774248886,1,56.20124435424805,54.9801139831543,65.91559600830078,64.62538366469126,57.28603045902555,7.339353205665709,51.46700434457688,34.73053158926367,57.18562471163404,1.796400799357789,21.658215013868904,20.82340688794088,0.0
2001-04-04,1103.25,1117.5,1091.989990234375,1106.4599609375,1425590000,34.06999969482422,32.980869487065924,-34.17691097005945,0.1913624774593501,-0.0029053253613928,-0.0333652774248886,0,56.49801254272461,59.34299087524414,53.359676361083984,64.54136180877686,57.326408333248565,7.21495347552829,52.030128138405935,7.935372584761491,-19.048480796010136,-11.813290129255094,21.540543719806845,20.89331936791296,0.0
2001-04-05,1151.43994140625,1151.469970703125,1103.25,1103.25,1368000000,29.940000534057617,44.696886429498946,-31.07020888047282,2.638451653636793,0.0427529129173902,-0.0333652774248886,0,54.34488677978515,69.8382797241211,24.626184463500977,64.98492826734271,57.47459109624227,7.5103371711004385,51.62377904710315,17.68581039493111,-53.8486997243836,32.87912589758275,21.55309233080924,22.295306740427833,0.0
